Ten_lop,ID_lop,ID_khoa
19145CL1B,3011,0
19145CL1C,3012,0
19145CL2A,3013,0
19145CL2B,3014,0
19145CL2C,3015,0
19145CL3A,3016,0
19145CL3B,3017,0
19145CL3C,3018,0
19145CL4A,3019,0
19145CL4B,3020,0
19145CLA1,3021,0
19145CLA2,3022,0
19145CLA3,3023,0
19145CLA4,3024,0
191461A,3025,0
191461B,3026,0
191461C,3027,0
191462A,3028,0
191462B,3029,0
19146CL1A,3030,0
19146CL1B,3031,0
19146CL1C,3032,0
19146CL2A,3033,0
19146CL2B,3034,0
19146CL2C,3035,0
19146CL3A,3036,0
19146CL3B,3037,0
19146CL3C,3038,0
19146CLA1,3039,0
19146CLA2,3040,0
19146CLA3,3041,0
191471A,3042,0
191471B,3043,0
191472A,3044,0
191472B,3045,0
19147CL1A,3046,0
19147CL1B,3047,0
19147CL1C,3048,0
19147CL2A,3049,0
19147CL2B,3050,0
19147CLA1,3051,0
19147CLA2,3052,0
191491A,3053,0
191491B,3054,0
191491C,3055,0
191492A,3056,0
191492B,3057,0
19149CL1A,3058,0
19149CL1B,3059,0
19149CL1C,3060,0
19149CL2A,3061,0
19149CL2B,3062,0
19149CL2C,3063,0
19149CL3A,3064,0
19149CL3B,3065,0
19149CLA1,3066,0
19149CLA2,3067,0
191500A,3068,0
191500B,3069,0
19150CL0A,3070,0
19150CL0B,3071,0
19150CL0C,3072,0
191511A,3073,0
191511B,3074,0
191512A,3075,0
191512B,3076,0
19151CL1A,3077,0
19151CL1B,3078,0
19151CL2A,3079,0
19151CL2B,3080,0
19151CLA1,3081,0
19151CLA2,3082,0
191540A,3083,0
191540B,3084,0
191550A,3085,0
191550B,3086,0
191560A,3087,0
191560B,3088,0
191570A,3089,0
191570B,3090,0
191580A,3091,0
191580B,3092,0
19158CL1A,3093,0
19158CL1B,3094,0
19158CL1C,3095,0
19158CL2A,3096,0
19158CL2B,3097,0
191590A,3098,0
191590B,3099,0
191611A,3100,0
191611B,3101,0
191611C,3102,0
191612A,3103,0
191612B,3104,0
19161CL1A,3105,0
19161CL1B,3106,0
19161CL1C,3107,0
19161CL2A,3108,0
19161CL2B,3109,0
19161CL3A,3110,0
19161CL3B,3111,0
19161CLA1,3112,0
19161CLA2,3113,0
193420A,3114,0
193420B,3115,0
193440A,3116,0
193440B,3117,0
19950,3118,0
2000KĐĐ,3119,0
201103B,3120,0
20116,3121,0
20116CL2B,3122,0
20116CL3A,3123,0
20128,3124,0
20131,3125,0
20142,3126,0
20145CL1B,3127,0
201471B,3128,0
201472B,3129,0
2014CL3A,3130,0
20150,3131,0
20158,3132,0
2015B,3133,0
21104A,3134,0
21104B,3135,0
21104C,3136,0
211091A,3137,0
211091B,3138,0
211092A,3139,0
211092B,3140,0
21109CL1A,3141,0
21109CL1B,3142,0
21109CL2A,3143,0
21109CL2B,3144,0
21109CL3A,3145,0
21109CL3B,3146,0
211101A,3147,0
211101B,3148,0
211101C,3149,0
211102A,3150,0
211102B,3151,0
211103A,3152,0
211103B,3153,0
21110CL1,3154,0
21110CL2,3155,0
21110CL3,3156,0
21110CL4,3157,0
21110CL5,3158,0
21110CL6,3159,0
21110CLA1,3160,0
21110CLA2,3161,0
21110CLA3,3162,0
211161A,3163,0
211161B,3164,0
211161C,3165,0
211162A,3166,0
211162B,3167,0
21116CL1A,3168,0
21116CL1B,3169,0
21116CL2A,3170,0
21116CL2B,3171,0
21116CL3A,3172,0
21116CL3B,3173,0
21116CLA1,3174,0
21116CLA2,3175,0
21119A,3176,0
21119B,3177,0
21119C,3178,0
21119CL1A,3179,0
21119CL1B,3180,0
21119CL2A,3181,0
21119CL2B,3182,0
21119CL3A,3183,0
21119CL3B,3184,0
21119CLA1,3185,0
21119CLA2,3186,0
21123A,3187,0
21123B,3188,0
211241A,3189,0
211241B,3190,0
211241C,3191,0
211242A,3192,0
211242B,3193,0
21124CL1,3194,0
21124CL2,3195,0
21124CL3,3196,0
21124CLA1,3197,0
21124CLA2,3198,0
21125A,3199,0
21125B,3200,0
21125C,3201,0
21125CL1,3202,0
21125CL2,3203,0
21125CL3,3204,0
211261A,3205,0
211261B,3206,0
211262A,3207,0
211262B,3208,0
21126CL1A,3209,0
21126CL1B,3210,0
21126CL2A,3211,0
21126CL2B,3212,0
21127A,3213,0
21127B,3214,0
21127C,3215,0
211281A,3216,0
211281B,3217,0
211282A,3218,0
211282B,3219,0
21128CL1A,3220,0
21128CL1B,3221,0
21128CL2A,3222,0
21128CL2B,3223,0
21129A,3224,0
21129B,3225,0
21129C,3226,0
211301A,3227,0
211301B,3228,0
211302A,3229,0
211302B,3230,0
211311A,3231,0
211311B,3232,0
211311C,3233,0
211312A,3234,0
211312B,3235,0
211312C,3236,0
211321A,3237,0
211321B,3238,0
211321C,3239,0
211322A,3240,0
211322B,3241,0
211323A,3242,0
211323B,3243,0
21133A,3244,0
21133B,3245,0
21133C,3246,0
21134NT,3247,0
21135A,3248,0
21135B,3249,0
21135C,3250,0
211361A,3251,0
211361B,3252,0
211362A,3253,0
211362B,3254,0
21138A,3255,0
21138B,3256,0
21138C,3257,0
21139A,3258,0
21139B,3259,0
211401A,3260,0
211401B,3261,0
211401C,3262,0
211402A,3263,0
211402B,3264,0
211421A,3265,0
211421B,3266,0
211421C,3267,0
211422A,3268,0
211422B,3269,0
211422C,3270,0
211423A,3271,0
211423B,3272,0
21142CL1A,3273,0
21142CL1B,3274,0
21142CL2A,3275,0
21142CL2B,3276,0
21142CL3A,3277,0
21142CL3B,3278,0
21142CL4A,3279,0
21142CL4B,3280,0
21142CL5A,3281,0
21142CL5B,3282,0
21142CL6A,3283,0
21142CL6B,3284,0
21142CLA1,3285,0
21142CLA2,3286,0
21142CLA3,3287,0
21142CLA4,3288,0
211431A,3289,0
211431B,3290,0
211431C,3291,0
211432A,3292,0
211432B,3293,0
21143CL1A,3294,0
21143CL1B,3295,0
21143CL2A,3296,0
21143CL2B,3297,0
21143CL3A,3298,0
21143CL3B,3299,0
21143CL4A,3300,0
21143CL4B,3301,0
21143CL5A,3302,0
21143CL5B,3303,0
21143CL6A,3304,0
21143CL6B,3305,0
21143CLA1,3306,0
21143CLA2,3307,0
21143CLN1,3308,0
21143CLN2,3309,0
211441A,3310,0
211441B,3311,0
211441C,3312,0
211442A,3313,0
211442B,3314,0
211443A,3315,0
211443B,3316,0
21144CL1A,3317,0
21144CL1B,3318,0
21144CL2A,3319,0
21144CL2B,3320,0
21144CL3A,3321,0
21144CL3B,3322,0
21144CL4A,3323,0
21144CL4B,3324,0
21144CL5A,3325,0
21144CL5B,3326,0
21144CLA1,3327,0
21144CLA2,3328,0
211451A,3329,0
211451B,3330,0
211452A,3331,0
211452B,3332,0
211453A,3333,0
211453B,3334,0
211454A,3335,0
211454B,3336,0
21145CL1A,3337,0
21145CL1B,3338,0
21145CL2A,3339,0
21145CL2B,3340,0
21145CL3A,3341,0
21145CL3B,3342,0
21145CL4A,3343,0
21145CL4B,3344,0
21145CL5A,3345,0
21145CL5B,3346,0
21145CL6A,3347,0
21145CL6B,3348,0
21145CLA1,3349,0
21145CLA2,3350,0
21145CLA3,3351,0
211461A,3352,0
211461B,3353,0
211461C,3354,0
211462A,3355,0
211462B,3356,0
211462C,3357,0
21146CL1A,3358,0
21146CL1B,3359,0
21146CL2A,3360,0
21146CL2B,3361,0
21146CL3A,3362,0
21146CL3B,3363,0
21146CL4A,3364,0
21146CL4B,3365,0
21146CL5A,3366,0
21146CL5B,3367,0
21146CL6A,3368,0
21146CL6B,3369,0
21146CLA1,3370,0
21146CLA2,3371,0
21146CLA3,3372,0
211471A,3373,0
211471B,3374,0
211472A,3375,0
211472B,3376,0
211473A,3377,0
211473B,3378,0
21147CL1A,3379,0
21147CL1B,3380,0
21147CL2A,3381,0
21147CL2B,3382,0
21147CL3A,3383,0
21147CL3B,3384,0
21147CLA1,3385,0
21147CLA2,3386,0
211491A,3387,0
211491B,3388,0
211491C,3389,0
211492A,3390,0
211492B,3391,0
211493A,3392,0
211493B,3393,0
21149CL1A,3394,0
21149CL1B,3395,0
21149CL2A,3396,0
21149CL2B,3397,0
21149CL3A,3398,0
21149CL3B,3399,0
21149CL4A,3400,0
21149CL4B,3401,0
21149CL5A,3402,0
21149CL5B,3403,0
21149CLA1,3404,0
21149CLA2,3405,0
21150A,3406,0
21150B,3407,0
21150C,3408,0
21150CL1,3409,0
21150CL2,3410,0
211511A,3411,0
211511B,3412,0
211511C,3413,0
211512A,3414,0
211512B,3415,0
211512C,3416,0
21151CL1A,3417,0
21151CL1B,3418,0
21151CL2A,3419,0
21151CL2B,3420,0
21151CL3A,3421,0
21151CL3B,3422,0
21151CL4A,3423,0
21151CL4B,3424,0
21151CLA1,3425,0
21151CLA2,3426,0
21154A,3427,0
21154B,3428,0
211551A,3429,0
211551B,3430,0
211552A,3431,0
211552B,3432,0
21156A,3433,0
21156B,3434,0
211571A,3435,0
211571B,3436,0
211572A,3437,0
211572B,3438,0
211572C,3439,0
21158A,3440,0
21158B,3441,0
21158C,3442,0
21158CL1A,3443,0
21158CL1B,3444,0
21158CL2A,3445,0
21158CL2B,3446,0
21159A,3447,0
21159B,3448,0
21159C,3449,0
21160A,3450,0
21160B,3451,0
21160C,3452,0
211611A,3453,0
211611B,3454,0
211611C,3455,0
211612A,3456,0
211612B,3457,0
211612C,3458,0
21161CL1A,3459,0
21161CL1B,3460,0
21161CL2A,3461,0
21161CL2B,3462,0
21161CL3A,3463,0
21161CL3B,3464,0
21161CL4A,3465,0
21161CL4B,3466,0
21161CLA1,3467,0
21161CLA2,3468,0
21161CLN1,3469,0
21161CLN2,3470,0
21950,3471,0
21E6,3472,0
221261A,3473,0
22129B,3474,0
22131TI2,3475,0
22135B,3476,0
22142CL3A,3477,0
22143,3478,0
221471B,3479,0
22149CL4A,3480,0
22161,3481,0
22161CL4A,3482,0
22E2,3483,0
22LC47SP3C,3484,0
22LC47SP3L,3485,0
23104A,3486,0
23104B,3487,0
23104C,3488,0
231091A,3489,0
231091B,3490,0
231092A,3491,0
231092B,3492,0
23109CL1A,3493,0
23109CL1B,3494,0
23109CL2A,3495,0
23109CL2B,3496,0
231101A,3497,0
231101B,3498,0
231101C,3499,0
231102A,3500,0
231102B,3501,0
231102C,3502,0
231103A,3503,0
231103B,3504,0
23110CLC1,3505,0
23110CLC2,3506,0
23110CLC3,3507,0
23110CLC4,3508,0
23110CLC5,3509,0
23110FIE1,3510,0
23110FIE2,3511,0
23110FIE3,3512,0
23110FIE4,3513,0
231161A,3514,0
231161B,3515,0
231161C,3516,0
231162A,3517,0
231162B,3518,0
23116CL1A,3519,0
23116CL1B,3520,0
23116CL2A,3521,0
23116CL2B,3522,0
23116FIE1,3523,0
23116FIE2,3524,0
23116FIE3,3525,0
231191A,3526,0
231191B,3527,0
231191C,3528,0
231192A,3529,0
231192B,3530,0
231192C,3531,0
23119CL1A,3532,0
23119CL1B,3533,0
23119CL2A,3534,0
23119CL2B,3535,0
23119FIE1,3536,0
23119FIE2,3537,0
23119FIE3,3538,0
23123A,3539,0
23123B,3540,0
23124A,3541,0
23124B,3542,0
23124C,3543,0
23124CLC1,3544,0
23124CLC2,3545,0
23124CLC3,3546,0
23124CLC4,3547,0
23124FIE1,3548,0
23124FIE2,3549,0
23124FIE3,3550,0
23125A,3551,0
23125B,3552,0
23125C,3553,0
23125CL1A,3554,0
23125CL1B,3555,0
23125CL2A,3556,0
23125CL2B,3557,0
23126A,3558,0
23126B,3559,0
23126C,3560,0
23126CL1A,3561,0
23126CL1B,3562,0
23126CL2A,3563,0
23126CL2B,3564,0
23127A,3565,0
23127B,3566,0
231281A,3567,0
231281B,3568,0
231282A,3569,0
231282B,3570,0
23128CL1A,3571,0
23128CL1B,3572,0
23128CL2A,3573,0
23128CL2B,3574,0
23129A,3575,0
23129B,3576,0
23129C,3577,0
23130A,3578,0
23130B,3579,0
23130C,3580,0
231311A,3581,0
231311B,3582,0
231311C,3583,0
231312A,3584,0
231312B,3585,0
231312C,3586,0
231313A,3587,0
231313B,3588,0
231321A,3589,0
231321B,3590,0
231321C,3591,0
231322A,3592,0
231322B,3593,0
231322C,3594,0
23133A,3595,0
23133B,3596,0
23133C,3597,0
23134A,3598,0
23134B,3599,0
23135A,3600,0
23135B,3601,0
23136A,3602,0
23136B,3603,0
23136C,3604,0
23136D,3605,0
23138A,3606,0
23138B,3607,0
23138C,3608,0
23139A,3609,0
23139B,3610,0
23140A,3611,0
23140B,3612,0
231421A,3613,0
231421B,3614,0
231421C,3615,0
231422A,3616,0
231422B,3617,0
231422C,3618,0
231423A,3619,0
231423B,3620,0
23142CL1A,3621,0
23142CL1B,3622,0
23142CL2A,3623,0
23142CL2B,3624,0
23142CL3A,3625,0
23142CL3B,3626,0
23142CL4A,3627,0
23142CL4B,3628,0
23142CL5A,3629,0
23142CL5B,3630,0
23142FIE1,3631,0
23142FIE2,3632,0
23142FIE3,3633,0
231431A,3634,0
231431B,3635,0
231432A,3636,0
231432B,3637,0
231433A,3638,0
231433B,3639,0
23143CL1A,3640,0
23143CL1B,3641,0
23143CL2A,3642,0
23143CL2B,3643,0
23143CL3A,3644,0
23143CL3B,3645,0
23143CL4A,3646,0
23143CL4B,3647,0
23143CLN1A,3648,0
23143CLN1B,3649,0
23143CLN2A,3650,0
23143CLN2B,3651,0
23143FIE1,3652,0
23143FIE2,3653,0
23143FIE3,3654,0
231441A,3655,0
231441B,3656,0
231442A,3657,0
231442B,3658,0
231443A,3659,0
231443B,3660,0
23144CL1A,3661,0
23144CL1B,3662,0
23144CL2A,3663,0
23144CL2B,3664,0
23144CL3A,3665,0
23144CL3B,3666,0
23144CL4A,3667,0
23144CL4B,3668,0
23144FIE1,3669,0
23144FIE2,3670,0
23144FIE3,3671,0
231451A,3672,0
231451B,3673,0
231451C,3674,0
231452A,3675,0
231452B,3676,0
231452C,3677,0
231453A,3678,0
231453B,3679,0
23145CL1A,3680,0
23145CL1B,3681,0
23145CL1C,3682,0
23145CL2A,3683,0
23145CL2B,3684,0
23145CL2C,3685,0
23145CL3A,3686,0
23145CL3B,3687,0
23145CL4A,3688,0
23145CL4B,3689,0
23145CL5A,3690,0
23145CL5B,3691,0
23145CL6A,3692,0
23145CL6B,3693,0
23145FIE1,3694,0
23145FIE2,3695,0
23145FIE3,3696,0
231461A,3697,0
231461B,3698,0
231461C,3699,0
231462A,3700,0
231462B,3701,0
231463A,3702,0
231463B,3703,0
23146CL1A,3704,0
23146CL1B,3705,0
23146CL2A,3706,0
23146CL2B,3707,0
23146CL3A,3708,0
23146CL3B,3709,0
23146CL4A,3710,0
23146CL4B,3711,0
23146CL5A,3712,0
23146CL5B,3713,0
23146FIE1,3714,0
23146FIE2,3715,0
23146FIE3,3716,0
231471A,3717,0
231471B,3718,0
231472A,3719,0
231472B,3720,0
23147CL1A,3721,0
23147CL1B,3722,0
23147CL2A,3723,0
23147CL2B,3724,0
231491A,3725,0
231491B,3726,0
231491C,3727,0
231492A,3728,0
231492B,3729,0
231493A,3730,0
231493B,3731,0
23149CL1A,3732,0
23149CL1B,3733,0
23149CL2A,3734,0
23149CL2B,3735,0
23149CL3A,3736,0
23149CL3B,3737,0
23149CL4A,3738,0
23149CL4B,3739,0
23149FIE1,3740,0
23149FIE2,3741,0
23149FIE3,3742,0
23150A,3743,0
23150B,3744,0
231511A,3745,0
231511B,3746,0
231511C,3747,0
231512A,3748,0
231512B,3749,0
23151CL1A,3750,0
23151CL1B,3751,0
23151CL2A,3752,0
23151CL2B,3753,0
23151CL3A,3754,0
23151CL3B,3755,0
23151CL4A,3756,0
23151CL4B,3757,0
23151CL5A,3758,0
23151CL5B,3759,0
23151FIE1,3760,0
23151FIE2,3761,0
23151FIE3,3762,0
231541A,3763,0
231541B,3764,0
231541C,3765,0
231542A,3766,0
231542B,3767,0
23155A,3768,0
23155B,3769,0
23155C,3770,0
23156A,3771,0
23156B,3772,0
23156C,3773,0
23157A,3774,0
23157B,3775,0
23157C,3776,0
231581A,3777,0
231581B,3778,0
231582A,3779,0
231582B,3780,0
23158CL1A,3781,0
23158CL1B,3782,0
23158CL2A,3783,0
23158CL2B,3784,0
23159A,3785,0
23159B,3786,0
23160A,3787,0
23160B,3788,0
231611A,3789,0
231611B,3790,0
231611C,3791,0
231612A,3792,0
231612B,3793,0
23161CL1A,3794,0
23161CL1B,3795,0
23161CL2A,3796,0
23161CL2B,3797,0
23161CL3A,3798,0
23161CL3B,3799,0
23161CL4A,3800,0
23161CL4B,3801,0
23161CLN1A,3802,0
23161CLN1B,3803,0
23161CLN2A,3804,0
23161CLN2B,3805,0
23161FIE1,3806,0
23161FIE2,3807,0
23161FIE3,3808,0
23162A,3809,0
23162B,3810,0
23162C,3811,0
23162D,3812,0
23163A,3813,0
23163B,3814,0
23950,3815,0
23951A,3816,0
23951B,3817,0
23LC10SP2,3818,0
23LC42SP2C,3819,0
23LC42SP2L,3820,0
23LC47SP2C,3821,0
24104A,3822,0
24104B,3823,0
24104C,3824,0
241091A,3825,0
241091B,3826,0
241092A,3827,0
241092B,3828,0
241093A,3829,0
241093B,3830,0
241101A,3831,0
241101B,3832,0
241101C,3833,0
241102A,3834,0
241102B,3835,0
241102C,3836,0
241103A,3837,0
241103B,3838,0
241103C,3839,0
241104A,3840,0
241104B,3841,0
24110CTNA,3842,0
24110CTNB,3843,0
24110FIE1,3844,0
24110FIE2,3845,0
24110FIE3,3846,0
24110FIE4,3847,0
241161A,3848,0
241161B,3849,0
241162A,3850,0
241162B,3851,0
241163A,3852,0
241163B,3853,0
24116FIE1,3854,0
24116FIE2,3855,0
24116FIE3,3856,0
24116FIE4,3857,0
241191A,3858,0
241191B,3859,0
241191C,3860,0
241192A,3861,0
241192B,3862,0
24119FIE1,3863,0
24119FIE2,3864,0
24119FIE3,3865,0
24119FIE4,3866,0
24119FIE5,3867,0
24123A,3868,0
24123B,3869,0
24123C,3870,0
241241A,3871,0
241241B,3872,0
241241C,3873,0
241242A,3874,0
241242B,3875,0
24124FIE1,3876,0
24124FIE2,3877,0
24124FIE3,3878,0
24124FIE4,3879,0
241251A,3880,0
241251B,3881,0
241252A,3882,0
241252B,3883,0
241261A,3884,0
241261B,3885,0
241261C,3886,0
241262A,3887,0
241262B,3888,0
241262C,3889,0
241263A,3890,0
241263B,3891,0
241263C,3892,0
24127A,3893,0
24127B,3894,0
24127C,3895,0
241281A,3896,0
241281B,3897,0
241282A,3898,0
241282B,3899,0
241283A,3900,0
241283B,3901,0
241284A,3902,0
241284B,3903,0
24129A,3904,0
24129B,3905,0
24129C,3906,0
24130A,3907,0
24130B,3908,0
24130C,3909,0
241311A,3910,0
241311B,3911,0
241311C,3912,0
241312A,3913,0
241312B,3914,0
241312C,3915,0
241313A,3916,0
241313B,3917,0
241313C,3918,0
241321A,3919,0
241321B,3920,0
241321C,3921,0
241322A,3922,0
241322B,3923,0
241323A,3924,0
241323B,3925,0
241331A,3926,0
241331B,3927,0
241332A,3928,0
241332B,3929,0
24134A,3930,0
24134B,3931,0
24134C,3932,0
24135A,3933,0
24135B,3934,0
24135C,3935,0
241361A,3936,0
241361B,3937,0
241362A,3938,0
241362B,3939,0
241363A,3940,0
241363B,3941,0
24138A,3942,0
24138B,3943,0
24138C,3944,0
24139A,3945,0
24139B,3946,0
24139C,3947,0
24140A,3948,0
24140B,3949,0
24140C,3950,0
241421A,3951,0
241421B,3952,0
241421C,3953,0
241422A,3954,0
241422B,3955,0
241422C,3956,0
241423A,3957,0
241423B,3958,0
241423C,3959,0
241424A,3960,0
241424B,3961,0
241424C,3962,0
24142FIE1,3963,0
24142FIE2,3964,0
24142FIE3,3965,0
24142FIE4,3966,0
24142FIE5,3967,0
241431A,3968,0
241431B,3969,0
241431C,3970,0
241432A,3971,0
241432B,3972,0
241432C,3973,0
241433A,3974,0
241433B,3975,0
241433C,3976,0
24143CTNA,3977,0
24143CTNB,3978,0
24143FIE1,3979,0
24143FIE2,3980,0
24143FIE3,3981,0
24143FIE4,3982,0
24143FIE5,3983,0
241441A,3984,0
241441B,3985,0
241441C,3986,0
241442A,3987,0
241442B,3988,0
241442C,3989,0
241443A,3990,0
241443B,3991,0
241443C,3992,0
24144FIE1,3993,0
24144FIE2,3994,0
24144FIE3,3995,0
24144FIE4,3996,0
24144FIE5,3997,0
241451A,3998,0
241451B,3999,0
241451C,4000,0
241452A,4001,0
241452B,4002,0
241452C,4003,0
241453A,4004,0
241453B,4005,0
241453C,4006,0
241454A,4007,0
241454B,4008,0
24145CTNA,4009,0
24145CTNB,4010,0
24145FIE1,4011,0
24145FIE2,4012,0
24145FIE3,4013,0
24145FIE4,4014,0
24145FIE5,4015,0
241461A,4016,0
241461B,4017,0
241461C,4018,0
241462A,4019,0
241462B,4020,0
241462C,4021,0
241463A,4022,0
241463B,4023,0
241464A,4024,0
241464B,4025,0
24146FIE1,4026,0
24146FIE2,4027,0
24146FIE3,4028,0
24146FIE4,4029,0
24146FIE5,4030,0
24147A,4031,0
24147B,4032,0
24147C,4033,0
24147D,4034,0
24147E,4035,0
24147FIE1,4036,0
24147FIE2,4037,0
24147FIE3,4038,0
24147FIE4,4039,0
241491A,4040,0
241491B,4041,0
241491C,4042,0
241492A,4043,0
241492B,4044,0
241492C,4045,0
241493A,4046,0
241493B,4047,0
241493C,4048,0
24149FIE1,4049,0
24149FIE2,4050,0
24149FIE3,4051,0
24149FIE4,4052,0
24150A,4053,0
24150B,4054,0
24150C,4055,0
241511A,4056,0
241511B,4057,0
241511C,4058,0
241512A,4059,0
241512B,4060,0
241512C,4061,0
241513A,4062,0
241513B,4063,0
241513C,4064,0
24151FIE1,4065,0
24151FIE2,4066,0
24151FIE3,4067,0
24151FIE4,4068,0
241541A,4069,0
241541B,4070,0
241541C,4071,0
241542A,4072,0
241542B,4073,0
241542C,4074,0
24155A,4075,0
24155B,4076,0
24155C,4077,0
24155D,4078,0
24156A,4079,0
24156B,4080,0
24156C,4081,0
24156D,4082,0
24156E,4083,0
24156F,4084,0
24157A,4085,0
24157B,4086,0
24157C,4087,0
24157D,4088,0
241581A,4089,0
241581B,4090,0
241581C,4091,0
241582A,4092,0
241582B,4093,0
241582C,4094,0
24159A,4095,0
24159B,4096,0
24159C,4097,0
24160A,4098,0
24160B,4099,0
24160C,4100,0
241611A,4101,0
241611B,4102,0
241611C,4103,0
241612A,4104,0
241612B,4105,0
241613A,4106,0
241613B,4107,0
24161CTNA,4108,0
24161CTNB,4109,0
24161FIE1,4110,0
24161FIE2,4111,0
24161FIE3,4112,0
24161FIE4,4113,0
24161FIE5,4114,0
24161FIE6,4115,0
24161TKVM1A,4116,0
24161TKVM1B,4117,0
24161TKVM1C,4118,0
24161TKVM2A,4119,0
24161TKVM2B,4120,0
241621A,4121,0
241621B,4122,0
241621C,4123,0
241622A,4124,0
241622B,4125,0
241622C,4126,0
241631A,4127,0
241631B,4128,0
241632A,4129,0
241632B,4130,0
24164A,4131,0
24164B,4132,0
24950A,4133,0
24950B,4134,0
24951,4135,0
709,4136,0
98032,4137,0
98101,4138,0
981032,4139,0
98105,4140,0
98CKM,4141,0
98TC KĐĐ,4142,0
991011,4143,0
991012,4144,0
991021,4145,0
991022,4146,0
991031,4147,0
991032,4148,0
991041,4149,0
991041B,4150,0
991051,4151,0
991051A,4152,0
991052,4153,0
991052A,4154,0
991071,4155,0
991081,4156,0
991091,4157,0
994011,4158,0
99401CT,4159,0
994041TV,4160,0
99404PY,4161,0
99404TV,4162,0
994051,4163,0
994400PY,4164,0
99NCKM,4165,0
99NCKĐ,4166,0
99NKĐĐ,4167,0
99NĐKC,4168,0
BT98KCN,4169,0
C99CKM,4170,0
CAO HỌC,4171,0
CAO HỌC  2012,4172,0
CAO HỌC 09,4173,0
CAO HỌC 2009,4174,0
CAO HỌC 2012,4175,0
CAO HỌC 2013 A,4176,0
CDT2015A,4177,0
CH 2012,4178,0
CH2010,4179,0
CKD 2014B,4180,0
CKD2015A,4181,0
CKD2015B,4182,0
CKM 2011,4183,0
CKM 2012,4184,0
CKM 2013 B,4185,0
CKM 2014 A,4186,0
CKM 2014B,4187,0
CKM2015A,4188,0
CKM2015B,4189,0
CKO 2012,4190,0
CKĐ 2013 B,4191,0
CLC,4192,0
CNKT MÁY TÍNH,4193,0
CNKT ĐIỆN- DIỆN,4194,0
CĐ,4195,0
CĐT 2014B,4196,0
CĐT2015B,4197,0
CƠ DIỆN TỬ,4198,0
CƠ ĐIỆN TỬ,4199,0
DGH 2014B,4200,0
DH05SP,4201,0
DHC5SP,4202,0
GDH,4203,0
GDH 18A,4204,0
GDH 2011,4205,0
GDH 2012,4206,0
GDH 2013 B,4207,0
GDH 2014 A,4208,0
GDH2015A,4209,0
GDH2015B,4210,0
GIÁO  DỤC HỌC,4211,0
GIÁO DUC HỌC,4212,0
GIÁO DỤC HỌC,4213,0
GV,4214,0
KDD 2014 A,4215,0
KDD 2014B,4216,0
KDD2015A,4217,0
KDD2015B,4218,0
KDT 2011,4219,0
KDT 2012,4220,0
KDT 2014 A,4221,0
KDT 2014B,4222,0
KDT2015A,4223,0
KDT2015B,4224,0
KTCK,4225,0
KTN18B,4226,0
KTN2015A,4227,0
KTN2015B,4228,0
KĐT 2013 B,4229,0
KĐĐ 2013 B,4230,0
KỸ THUẬT ĐIỆN,4231,0
KỸ THUẬT ĐIỆN TỬ,4232,0
LL&PPDH 2012,4233,0
LLP 2013 B,4234,0
N99KĐĐ,4235,0
N99ĐKC,4236,0
NCS 2013,4237,0
NGOẠI NGỮ,4238,0
OB,4239,0
QH09,4240,0
QKT18A,4241,0
SV02893,4242,0
SV2010,4243,0
T07IIA1,4244,0
TBM 2011,4245,0
TBM 2012,4246,0
TC99KDĐ,4247,0
TC99KĐĐ,4248,0
TC9KĐĐ,4249,0
TDH2015B,4250,0
THHU2,4251,0
THUONG MAI DIỆNỬ,4252,0
XD,4253,0
XDC 2013 B,4254,0
XDC 2014 A,4255,0
XDC 2014B,4256,0
XDC2015A,4257,0
XDC2015B,4258,0
XÂY DỰNG,4259,0
ÊN11021,4260,0
ÊN14010A,4261,0
ÊN2D02VD,4262,0
ĐIỆN,4263,0
