"ID_Mon","TenMon","KyHieu","FileDeCuong","ID_Khoa","ID_BoMon","ID_LoaiMon","TinhTrang"
"1011","Các công nghệ phần mềm mới","MTSE431179",NULL,NULL,NULL,NULL,NULL
"1012","Tiểu luận chuyên ngành CNPM ","POSE431479",NULL,NULL,NULL,NULL,NULL
"1013","Mật mã học","INSE331980",NULL,NULL,NULL,NULL,NULL
"1014","Tiểu luận chuyên ngành Mạng và an ninh mạng","POCN431280",NULL,NULL,NULL,NULL,NULL
"1015","Phân tích và thiết kế hệ thống thông tin","ISAD330384",NULL,NULL,NULL,NULL,NULL
"1016","Khai phá dữ liệu","DAMI330484",NULL,NULL,NULL,NULL,NULL
"1017","Cơ sở dữ liệu Nâng cao","ADDB331784",NULL,NULL,NULL,NULL,NULL
"1018","Bảo mật CSDL","DBSE431284",NULL,NULL,NULL,NULL,NULL
"1019","Tiểu luận chuyên ngành HTTT","POIS431184",NULL,NULL,NULL,NULL,NULL
"1020","Khóa luận tốt nghiệp","GRPR471979",NULL,NULL,NULL,NULL,NULL
"1021","Chuyên đề TN 1","SPSU432579",NULL,NULL,NULL,NULL,NULL
"1022","Chuyên đề TN 2","SPSU422084",NULL,NULL,NULL,NULL,NULL
"1023","Chuyên đề TN 3","SPSU421780",NULL,NULL,NULL,NULL,NULL
"1024","Xử lý ảnh số","DIPR430685",NULL,NULL,NULL,NULL,NULL
"1025","Ngôn ngữ Lập trình tiên tiến ","ADPL331379",NULL,NULL,NULL,NULL,NULL
"1026","Lý thuyết thông tin","FOIT331380",NULL,NULL,NULL,NULL,NULL
"1027","Thương mại điện tử","ECOM430984",NULL,NULL,NULL,NULL,NULL
"1028","Điện toán đám mây","CLCO332779",NULL,NULL,NULL,NULL,NULL
"1029","Học sâu","DLEA432085",NULL,NULL,NULL,NULL,NULL
"1030","Công cụ và môi trường phát triển PM","TOEN430979",NULL,NULL,NULL,NULL,NULL
"1031","Search Engine","SEEN431579",NULL,NULL,NULL,NULL,NULL
"1032","Quản lý dự án phần mềm","SOPM431679",NULL,NULL,NULL,NULL,NULL
"1033","Lập trình di động nâng cao","ADMP431879",NULL,NULL,NULL,NULL,NULL
"1034","Thiết kế phần mềm giáo dục","ESDN432079",NULL,NULL,NULL,NULL,NULL
"1035","Phân tích dữ  liệu lớn (Big data analysis)","BDAN333977",NULL,NULL,NULL,NULL,NULL
"1036","Kho dữ liệu","DAWH430784",NULL,NULL,NULL,NULL,NULL
"1037","Truy tìm thông tin","INRE431084",NULL,NULL,NULL,NULL,NULL
"1038","Kỹ thuật số","DIGI330163",NULL,NULL,NULL,NULL,NULL
"1039","Thiết Kế Mạch Số Với HDL","DSIC330563",NULL,NULL,NULL,NULL,NULL
"1040","Xử lý ảnh y sinh","BIIM330865  ",NULL,NULL,NULL,NULL,NULL
"1041","Thiết kế mô hình trên máy tính","BIME331965",NULL,NULL,NULL,NULL,NULL
"1042","Thu thập và điều khiển thiết bị với máy tính","APME332565",NULL,NULL,NULL,NULL,NULL
"1043","Xử lý tín hiệu số","DSPR431264",NULL,NULL,NULL,NULL,NULL
"1044","Xử lý ảnh số","DIPR330685",NULL,NULL,NULL,NULL,NULL
"1045","Nhập môn dữ liệu lớn","BDES233877",NULL,NULL,NULL,NULL,NULL
"1046","Quản trị mạng và hệ thống, ATTT",NULL,NULL,NULL,NULL,NULL,NULL
"1047","Quản lý rủi ro và an toàn thông tin trong doanh nghiệp","RSMI432980",NULL,NULL,NULL,NULL,NULL
"1048","Hệ thống tìm kiếm, phát hiện và ngăn ngừa xâm nhập","IDPS433080",NULL,NULL,NULL,NULL,NULL
"1049","Công nghệ tường lửa và bảo vệ mạng ngoại vi","FTPS433180",NULL,NULL,NULL,NULL,NULL
"1050","Blockchain và ứng dụng","BCAP433280",NULL,NULL,NULL,NULL,NULL
"1051","Trusted computing","TRCO433380",NULL,NULL,NULL,NULL,NULL
"1052","Nhập Môn Ngành KTDL","INDE131777",NULL,NULL,NULL,NULL,NULL
"1053","Điện toán đám mây","CLCO432779",NULL,NULL,NULL,NULL,NULL
"1054","Lập trình R cho phân tích","RPAN233577",NULL,NULL,NULL,NULL,NULL
"1055","Tương tác dữ liệu trực quan  ","IDVI333677",NULL,NULL,NULL,NULL,NULL
"1056","Big Data Applications: Machine Learning at Scale","BDML434077",NULL,NULL,NULL,NULL,NULL
"1057","Big Data Applications: Real-Time Streaming","BDAS436177",NULL,NULL,NULL,NULL,NULL
"1058","Hệ phân bố","DSYS335977",NULL,NULL,NULL,NULL,NULL
"1059","Tiểu luận chuyên ngành  KTDL","PODE434277",NULL,NULL,NULL,NULL,NULL
"1060","Thực tập tốt nghiệp (KTDL)","ITIN421085",NULL,NULL,NULL,NULL,NULL
"1061","Chuyên đề TN KTDL 1","SPSU434477",NULL,NULL,NULL,NULL,NULL
"1062","Chuyên đề TN KTDL 2","SPSU424577",NULL,NULL,NULL,NULL,NULL
"1063","Chuyên đề TN KTDL 3","SPSU424677",NULL,NULL,NULL,NULL,NULL
"1064","Toán 3","MATH142601",NULL,NULL,NULL,NULL,NULL
"1065","Thí nghiệm vật lý 2","PHYS111302",NULL,NULL,NULL,NULL,NULL
"1066","Toán nâng cao cho kỹ thuật máy tính","AMCE245164",NULL,NULL,NULL,NULL,NULL
"1067","Ngôn ngữ lập trình C","CPRL130064",NULL,NULL,NULL,NULL,NULL
"1068","Nhập môn ngành Hệ thống nhúng và IoT","IEIT138064",NULL,NULL,NULL,NULL,NULL
"1069","Điện tử cơ bản - Basic Electronics","BAEL340662",NULL,NULL,NULL,NULL,NULL
"1070","Tín hiệu và hệ thống - Signals and Systems","SISY330164",NULL,NULL,NULL,NULL,NULL
"1071","Lập trình với Python - Programming with Python","PRPY238164",NULL,NULL,NULL,NULL,NULL
"1072","Kiến trúc và tổ chức máy tính - Computer Architecture and Organization","COOA335364",NULL,NULL,NULL,NULL,NULL
"1073","Mạng máy tính và Internet - Computer networks and the Internet","CNIN435464",NULL,NULL,NULL,NULL,NULL
"1074","Giải thuật và cấu trúc dữ  liệu - Data Structures and Algorithms","ALDS335764",NULL,NULL,NULL,NULL,NULL
"1075","Hệ thống nhúng - Embedded Systems","EMSY435664",NULL,NULL,NULL,NULL,NULL
"1076","Kiến trúc và Giao thức IoT - IoT Architecture and Protocols","ITAP338264",NULL,NULL,NULL,NULL,NULL
"1077","Học máy và Trí tuệ nhân tạo - Machine Learning and Artificial Intelligence","MLAI338364",NULL,NULL,NULL,NULL,NULL
"1078","Cơ sở khoa học dữ liệu - Fundamentals of Data Science","FDSC348464",NULL,NULL,NULL,NULL,NULL
"1079","Lập trình hướng đối tượng và kỹ thuật phần mềm - Object Oriented Programming and Software Engineering","OPEP338564",NULL,NULL,NULL,NULL,NULL
"1080","Hệ thống CPS - Cyber-Physical Systems","CPSY348664",NULL,NULL,NULL,NULL,NULL
"1081","Hệ thống thực tế ảo - Virtual Reality Systems","VRSY338764",NULL,NULL,NULL,NULL,NULL
"1082","Chuyên đề Doanh nghiệp (HTN-IoT)","COOP428864",NULL,NULL,NULL,NULL,NULL
"1083","Đồ án 1","SEPR319164",NULL,NULL,NULL,NULL,NULL
"1084","Đồ án 2","SEPR319264",NULL,NULL,NULL,NULL,NULL
"1085","TT Điện tử","ELPR320762",NULL,NULL,NULL,NULL,NULL
"1086","TT Kỹ thuật số","PRDI320263",NULL,NULL,NULL,NULL,NULL
"1087","TT Lập trình với Python","PRPL218164",NULL,NULL,NULL,NULL,NULL
"1088","TT Mạng máy tính và Internet","CNIL415464",NULL,NULL,NULL,NULL,NULL
"1089","TT Kiến trúc và tổ chức máy tính","COOL325364",NULL,NULL,NULL,NULL,NULL
"1090","TT Hệ thống nhúng","EMSL415664",NULL,NULL,NULL,NULL,NULL
"1091","TT Kiến trúc và Giao thức IoT","ITAL328264",NULL,NULL,NULL,NULL,NULL
"1092","TT Học máy và Trí tuệ nhân tạo","MLAL318364",NULL,NULL,NULL,NULL,NULL
"1093","TT Hệ thống thực tế ảo","VRSL318764",NULL,NULL,NULL,NULL,NULL
"1094","TT Tốt nghiệp","INTE449364",NULL,NULL,NULL,NULL,NULL
"1095","Lãnh đạo và kinh doanh trong kỹ thuật (HTN-IoT)","BLCE429464",NULL,NULL,NULL,NULL,NULL
"1096","Khóa luận tốt nghiệp","CAPR479964",NULL,NULL,NULL,NULL,NULL
"1097","Bảo mật mạng và quyền riêng tư - Network Security and Privacy","NWSP437364",NULL,NULL,NULL,NULL,NULL
"1098","Công nghệ tương tác người - máy - Human-Computer Interface Technology","HCIT437464",NULL,NULL,NULL,NULL,NULL
"1099","Thị giác máy tính và xử lý ảnh - Computer Vision and Image Processing","CVIP437564",NULL,NULL,NULL,NULL,NULL
"1100","Lý thuyết học sâu và ứng dụng - Deep Learning Theory and Applications","DLTA437664",NULL,NULL,NULL,NULL,NULL
"1101","Phân tích dữ liệu lớn - Big Data Analytics","BDAN437764",NULL,NULL,NULL,NULL,NULL
"1102","Mạng vô tuyến và di động - Wireless and Mobile Networks","WMNW437464",NULL,NULL,NULL,NULL,NULL
"1103"," Phát triển ứng dụng di động - Mobile Application Development","MBAD436364",NULL,NULL,NULL,NULL,NULL
"1104","Điện toán đám mây - Cloud Computing","CLCO436664",NULL,NULL,NULL,NULL,NULL
"1105","Cơ sơ dữ liệu và lập trình Web - Databases and Web Programming","DBWP437864",NULL,NULL,NULL,NULL,NULL
"1106","Blockchain và ứng dụng - Blockchain and Applications","BCAP437964",NULL,NULL,NULL,NULL,NULL
"1107","Mạng cảm biến vô tuyến - Wireless Sensor Networks","WSNW439564",NULL,NULL,NULL,NULL,NULL
"1108","Hệ thống nhúng thời gian thực - Real-Time Embedded Systems","RTES439664",NULL,NULL,NULL,NULL,NULL
"1109","Kỹ thuật robot","ROTE430946",NULL,NULL,NULL,NULL,NULL
"1110","Xử lý tín hiệu và hình ảnh y sinh","BISI331863",NULL,NULL,NULL,NULL,NULL
"1111","Xe tự hành và Robot di động","AVMR330929",NULL,NULL,NULL,NULL,NULL
"1112","Đo lường và điều khiển bằng máy tính","MCCO 322246",NULL,NULL,NULL,NULL,NULL
"1113","Năng lượng tái tạo","RENE321745",NULL,NULL,NULL,NULL,NULL
"1114","Toán ứng dụng cho kỹ sư Điện - Điện Tử","AMEE142044",NULL,NULL,NULL,NULL,NULL
"1115","Nhập môn ngành CNKT Điện - Điện tử","IEET136345",NULL,NULL,NULL,NULL,NULL
"1116","Vi xử lý","MICR330363",NULL,NULL,NULL,NULL,NULL
"1117","Máy điện","ELMA230344",NULL,NULL,NULL,NULL,NULL
"1118","Truyền động điện tự động","ELDR346445",NULL,NULL,NULL,NULL,NULL
"1119","Cung cấp điện","ELPS246545",NULL,NULL,NULL,NULL,NULL
"1120","Điều khiển hệ thống điện công nghiệp","IPSC343045",NULL,NULL,NULL,NULL,NULL
"1121","Năng lượng tái tạo (phần điện)","RENE346745",NULL,NULL,NULL,NULL,NULL
"1122","Đồ án Cung cấp điện ","PRES316845",NULL,NULL,NULL,NULL,NULL
"1123","Đồ án Truyền động điện tự động","PRED316945",NULL,NULL,NULL,NULL,NULL
"1124","Đồ án Điều khiển hệ thống điện công nghiệp","PISC414545",NULL,NULL,NULL,NULL,NULL
"1125","TT điện","ELPR210644",NULL,NULL,NULL,NULL,NULL
"1126","TT máy điện","PREM310744",NULL,NULL,NULL,NULL,NULL
"1127","TT điện tử công suất","POEP320262",NULL,NULL,NULL,NULL,NULL
"1128","TT kỹ thuật số","PRDI310263",NULL,NULL,NULL,NULL,NULL
"1129","TT vi xử lý","PRMI320463",NULL,NULL,NULL,NULL,NULL
"1130","TT Năng lượng tái tạo phần điện","PREN417045",NULL,NULL,NULL,NULL,NULL
"1131","TT cung cấp điện","PRES327145",NULL,NULL,NULL,NULL,NULL
"1132","TT truyền động điện tự động","PELE327245",NULL,NULL,NULL,NULL,NULL
"1133","TT điều khiển tự động hóa HTĐ CN","IPSP425245",NULL,NULL,NULL,NULL,NULL
"1134","TT tốt nghiệp (CNKT Đ-ĐT)","ININ449045",NULL,NULL,NULL,NULL,NULL
"1135","Chuyên đề Doanh nghiệp (CNKT Đ-ĐT)","EPTP423445",NULL,NULL,NULL,NULL,NULL
"1136","Chuyên đề tốt nghiệp (CNKT Đ-ĐT)","SSGR439145",NULL,NULL,NULL,NULL,NULL
"1137","Lãnh đạo và kinh doanh trong kỹ thuật (CNKT Đ-ĐT)","LSBE422545",NULL,NULL,NULL,NULL,NULL
"1138","Khóa luận tốt nghiệp","FIPR479245",NULL,NULL,NULL,NULL,NULL
"1139","Trường điện từ","ELFI230344",NULL,NULL,NULL,NULL,NULL
"1140","Đo lường và cảm biến","SEME431744",NULL,NULL,NULL,NULL,NULL
"1141","Vật liệu Điện - Điện Tử","EEMA330544",NULL,NULL,NULL,NULL,NULL
"1142","Khí cụ điện","ELIN330444",NULL,NULL,NULL,NULL,NULL
"1143","Ứng dụng Matlab trong KTĐ","MSET437345",NULL,NULL,NULL,NULL,NULL
"1144","Kỹ thuật chiếu sáng dân dụng và công nghiệp","LTRI437445",NULL,NULL,NULL,NULL,NULL
"1145","Hệ thống kiểm soát an ninh, an toàn ","SSSY437545",NULL,NULL,NULL,NULL,NULL
"1146","Máy điện đặc biệt và sửa chữa máy điện","SPEM430744",NULL,NULL,NULL,NULL,NULL
"1147","Các bài toán trong vận hành và thiết kế hệ thống điện","PIPS437745",NULL,NULL,NULL,NULL,NULL
"1148","Ứng dụng điện tử công suất","APES437845",NULL,NULL,NULL,NULL,NULL
"1149","Kiểm toán và tiết kiệm năng lượng","ENAE437945",NULL,NULL,NULL,NULL,NULL
"1150","Nguồn dự phòng và hệ thống ATS","SSAS438045",NULL,NULL,NULL,NULL,NULL
"1151","Quản trị công nghiệp & QLDA điện nâng cao","PJMA438145",NULL,NULL,NULL,NULL,NULL
"1152","Bảo vệ và tự động hóa hệ thống điện công nghiệp","REPR438245",NULL,NULL,NULL,NULL,NULL
"1153","Hệ thống BMS","BMSY438345",NULL,NULL,NULL,NULL,NULL
"1154","Nhà máy điện và trạm biến áp","PLSU438445",NULL,NULL,NULL,NULL,NULL
"1155","Chất lượng điện năng","POQA438545",NULL,NULL,NULL,NULL,NULL
"1156","Cơ sở và ứng dụng AI","AIFA436864",NULL,NULL,NULL,NULL,NULL
"1157","Xử lý ảnh","IMPR432463",NULL,NULL,NULL,NULL,NULL
"1158","Thiết kế mạch điện tử","CIDE431163",NULL,NULL,NULL,NULL,NULL
"1159","Thiết kế mô hình trên máy tính","BIME331665",NULL,NULL,NULL,NULL,NULL
"1160","Kỹ năng công nghiệp","INSK331663",NULL,NULL,NULL,NULL,NULL
"1161","Vi xử lý nâng cao","ADMI330763",NULL,NULL,NULL,NULL,NULL
"1162","Robot công nghiệp","ROBO320246",NULL,NULL,NULL,NULL,NULL
"1163","Điều khiển thông minh","INCO321546",NULL,NULL,NULL,NULL,NULL
"1164","Solar Energy: Photovoltaic (PV) Energy Conversion","MOOC348645",NULL,NULL,NULL,NULL,NULL
"1165","Understanding Nuclear Energy","MOOC348745",NULL,NULL,NULL,NULL,NULL
"1166","Algorithm Design and Analysis","MOOC348845",NULL,NULL,NULL,NULL,NULL
"1167","Supply Chain Design","MOOC348945",NULL,NULL,NULL,NULL,NULL
"1168","Nhập môn ngành CNKT ĐT-VT","IECE130564",NULL,NULL,NULL,NULL,NULL
"1169","Vật lý 1","PHYS130102",NULL,NULL,NULL,NULL,NULL
"1170","Vật lý 2 ","PHYS120202",NULL,NULL,NULL,NULL,NULL
"1171","Thí nghiệm vật lý 1","PHYS110302",NULL,NULL,NULL,NULL,NULL
"1172","Thí nghiệm vật lý 2","PHYS110402",NULL,NULL,NULL,NULL,NULL
"1173","Hoá đại cương A1","GCHE130103",NULL,NULL,NULL,NULL,NULL
"1174","Toán ứng dụng cho kỹ sư Điện Điện Tử","AMEE341944",NULL,NULL,NULL,NULL,NULL
"1175","Kỹ thuật truyền số liệu","DACO430664",NULL,NULL,NULL,NULL,NULL
"1176","Hệ thống nhúng trong công nghiệp","EMIN432563",NULL,NULL,NULL,NULL,NULL
"1177","Thiết kế hệ thống và vi mạch tích hợp","ICSD336764",NULL,NULL,NULL,NULL,NULL
"1178","Hệ thống viễn thông","COSY330464",NULL,NULL,NULL,NULL,NULL
"1179","Kỹ thuật siêu cao tần","MIEN330364",NULL,NULL,NULL,NULL,NULL
"1180","Hệ thống thông tin vô tuyến","WCSY431364 ",NULL,NULL,NULL,NULL,NULL
"1181","Thiết kế mạch tích hợp VLSI","ICDV436264 ",NULL,NULL,NULL,NULL,NULL
"1182","Cơ sở và ứng dụng IoT","ITFA436064",NULL,NULL,NULL,NULL,NULL
"1183","Đồ án 1","SEPR411464",NULL,NULL,NULL,NULL,NULL
"1184","Đồ án 2","SEPR411664 ",NULL,NULL,NULL,NULL,NULL
"1185","Chuyên đề Doanh nghiệp (ĐTVT)","COOP420864",NULL,NULL,NULL,NULL,NULL
"1186","Công nghệ cảm biến","SETE331963",NULL,NULL,NULL,NULL,NULL
"1187","Lập trình Android ứng dụng điều khiển","APCA331363",NULL,NULL,NULL,NULL,NULL
"1188","Đồ án 1","ELPR310863",NULL,NULL,NULL,NULL,NULL
"1189","Đồ án 2","ELPR310963",NULL,NULL,NULL,NULL,NULL
"1190","Chuyên đề Doanh nghiệp (ĐTCN)","BUTO124663",NULL,NULL,NULL,NULL,NULL
"1191","Chuyên đề tốt nghiệp","THEM435063",NULL,NULL,NULL,NULL,NULL
"1192","TT Kỹ thuật truyền số liệu","DACL411164",NULL,NULL,NULL,NULL,NULL
"1193","TT Cơ sở và ứng dụng IoT","ITFL416064",NULL,NULL,NULL,NULL,NULL
"1194","TT Thiết kế mạch tích hợp VLSI","ICDL416264",NULL,NULL,NULL,NULL,NULL
"1195","TT Hệ thống thông tin vô tuyến","WCSL411364",NULL,NULL,NULL,NULL,NULL
"1196","TT Xử lý tín hiệu số","DSPL411264",NULL,NULL,NULL,NULL,NULL
"1197","TT Thiết kế hệ thống và vi mạch tích hợp","ICSL316764",NULL,NULL,NULL,NULL,NULL
"1198","TT Hệ thống viễn thông","COSL420764",NULL,NULL,NULL,NULL,NULL
"1199","TT Tốt nghiệp","INTE443064",NULL,NULL,NULL,NULL,NULL
"1200","TT Thiết kế mạch điện tử số","PRCD312663",NULL,NULL,NULL,NULL,NULL
"1201","TT Hệ thống nhúng trong công nghiệp","EMSL412763",NULL,NULL,NULL,NULL,NULL
"1202","TT Xử lý ảnh","PRIM311063",NULL,NULL,NULL,NULL,NULL
"1203","TT Thiết kế vi mạch số với HDL","PRDS320663",NULL,NULL,NULL,NULL,NULL
"1204","TT Tốt nghiệp","INTE344463",NULL,NULL,NULL,NULL,NULL
"1205","Lãnh đạo và kinh doanh trong kỹ thuật (ĐTVT)","BLCE421564",NULL,NULL,NULL,NULL,NULL
"1206","Khóa luận tốt nghiệp ","CAPR473964",NULL,NULL,NULL,NULL,NULL
"1207","Lãnh đạo và kinh doanh trong kỹ thuật (ĐTCN)","LDBU124763",NULL,NULL,NULL,NULL,NULL
"1208","Khóa luận tốt nghiệp","GRAD464563",NULL,NULL,NULL,NULL,NULL
"1209","Nhập môn ngành CNKT ĐK và TĐH","ICET335064",NULL,NULL,NULL,NULL,NULL
"1210","Kỹ thuật robot","ROBO330246",NULL,NULL,NULL,NULL,NULL
"1211","Trang bị điện và Khí nén","EEQU333746",NULL,NULL,NULL,NULL,NULL
"1212","Nhận dạng và điều khiển hệ thống","IASC323346",NULL,NULL,NULL,NULL,NULL
"1213","Đồ án Kỹ thuật Robot","RBPR310846",NULL,NULL,NULL,NULL,NULL
"1214","Đồ án Điều khiển tự động","ARPR310746",NULL,NULL,NULL,NULL,NULL
"1215","Sáng tạo và Khởi nghiệp","Doanh nghiệp",NULL,NULL,NULL,NULL,NULL
"1216","Lãnh đạo và kinh doanh trong kỹ thuật","Ngoại khóa",NULL,NULL,NULL,NULL,NULL
"1217","TT Kỹ thuật số","PRDI319263",NULL,NULL,NULL,NULL,NULL
"1218","TT Kỹ thuật robot","ROPR311246",NULL,NULL,NULL,NULL,NULL
"1219","TT Trang bị điện và Khí nén","PMEM310846",NULL,NULL,NULL,NULL,NULL
"1220","TT Điều khiển tự động","PACS321446",NULL,NULL,NULL,NULL,NULL
"1221","TT Tốt nghiệp","ININ442346",NULL,NULL,NULL,NULL,NULL
"1222","Chuyên đề tốt nghiệp ","PRET433446",NULL,NULL,NULL,NULL,NULL
"1223","Khóa luận tốt nghiệp","FIPR472546",NULL,NULL,NULL,NULL,NULL
"1224","Trường điện từ","ELFI 230344",NULL,NULL,NULL,NULL,NULL
"1225","Cung cấp điện","ELPS330345",NULL,NULL,NULL,NULL,NULL
"1226","Đo lường và thiết bị đo","EMIN330244",NULL,NULL,NULL,NULL,NULL
"1227","Xử lý ảnh","IMPR432446",NULL,NULL,NULL,NULL,NULL
"1228","CAD trong ĐKTĐ","CADA331646",NULL,NULL,NULL,NULL,NULL
"1229","Điều khiển quá trình","PRCO332146",NULL,NULL,NULL,NULL,NULL
"1230","Hệ thống sản xuất tích hợp","FMCI431746",NULL,NULL,NULL,NULL,NULL
"1231","Đo lường và điều khiển bằng máy tính","MCCO332246",NULL,NULL,NULL,NULL,NULL
"1232","Hệ thống cơ điện tử ","EMEC331746",NULL,NULL,NULL,NULL,NULL
"1233","Năng lượng tái tạo","RENE331745",NULL,NULL,NULL,NULL,NULL
"1234","Truyền động điện tự động","ELDR330545",NULL,NULL,NULL,NULL,NULL
"1235","Cơ sở và ứng dụng IoTs","ITFA336064",NULL,NULL,NULL,NULL,NULL
"1236","Nhập môn ngành KTYS","INBE130165",NULL,NULL,NULL,NULL,NULL
"1237","Toán 1","MATH130101",NULL,NULL,NULL,NULL,NULL
"1238","Toán 2","MATH130201",NULL,NULL,NULL,NULL,NULL
"1239","Toán 3","MATH130301",NULL,NULL,NULL,NULL,NULL
"1240","Vật lý 2 ","PHYS130202",NULL,NULL,NULL,NULL,NULL
"1241","Sinh lý người và động vật","HUAN330265",NULL,NULL,NULL,NULL,NULL
"1242","Thiết kế mô hình trên máy tính","BIME332265",NULL,NULL,NULL,NULL,NULL
"1243","Hệ thống thông tin y tế","IMSY332065",NULL,NULL,NULL,NULL,NULL
"1244","Thiết kế mạch điện tử y sinh","MEDE330465",NULL,NULL,NULL,NULL,NULL
"1245","Thiết bị y tế","DEMD330565",NULL,NULL,NULL,NULL,NULL
"1246","Xử lý tín hiệu y sinh ","BISI340665",NULL,NULL,NULL,NULL,NULL
"1247","Công nghệ cảm biến y sinh","TESO330765",NULL,NULL,NULL,NULL,NULL
"1248","An toàn và sức khỏe trong kỹ thuật y sinh","HSBE330865",NULL,NULL,NULL,NULL,NULL
"1249","Xử lý ảnh y sinh","BIIM330965",NULL,NULL,NULL,NULL,NULL
"1250","Hệ thống nhúng trong y sinh","MESY335565",NULL,NULL,NULL,NULL,NULL
"1251","Đồ án điện tử số","ELPR311065",NULL,NULL,NULL,NULL,NULL
"1252","Đồ án vi xử lý","MIPR311165",NULL,NULL,NULL,NULL,NULL
"1253","Đề tài Capstone","CAPR411265",NULL,NULL,NULL,NULL,NULL
"1254","Chuyên đề doanh nghiệp","BUCO121465",NULL,NULL,NULL,NULL,NULL
"1255","Chuyên đề tốt nghiệp","THEM426265",NULL,NULL,NULL,NULL,NULL
"1256","TT Thiết bị y tế","MEPR321565",NULL,NULL,NULL,NULL,NULL
"1257","TT Hệ thống nhúng trong y sinh","MEPR316165",NULL,NULL,NULL,NULL,NULL
"1258","TT Xử lý tín hiệu y sinh","BIPR311665",NULL,NULL,NULL,NULL,NULL
"1259","TT Mạch điện tử y sinh","TSEP321765",NULL,NULL,NULL,NULL,NULL
"1260","TT Xử lý ảnh y sinh","BIMP311865",NULL,NULL,NULL,NULL,NULL
"1261","TT Công nghệ cảm biến y sinh","TSEP311965",NULL,NULL,NULL,NULL,NULL
"1262","TT Hệ thống thông tin y tế","BSPR411965",NULL,NULL,NULL,NULL,NULL
"1263","TT tốt nghiệp","GRPR442065",NULL,NULL,NULL,NULL,NULL
"1264","Lãnh đạo và kinh doanh trong kỹ thuật ","LEBU320026",NULL,NULL,NULL,NULL,NULL
"1265","Khóa luận tốt nghiệp","GRAD462165",NULL,NULL,NULL,NULL,NULL
"1266","Ứng dụng AI trong y sinh","AIBM336365",NULL,NULL,NULL,NULL,NULL
"1267","Thu thập và điều khiển thiết bị với máy tính","APME332365",NULL,NULL,NULL,NULL,NULL
"1268","Công nghệ không dây","WITE332465",NULL,NULL,NULL,NULL,NULL
"1269","Chuyên đề đặc biệt trong kỹ thuật y sinh","SPSU332565",NULL,NULL,NULL,NULL,NULL
"1270","Những thách thức mang tính kỹ thuật trong Y học ","ECME332665",NULL,NULL,NULL,NULL,NULL
"1271","Máy học","MALE331063",NULL,NULL,NULL,NULL,NULL
"1272","Vật liệu y sinh","BIMA332765",NULL,NULL,NULL,NULL,NULL
"1273","Công nghệ chẩn đoán hình ảnh y sinh","BITE332865",NULL,NULL,NULL,NULL,NULL
"1274","Ứng dụng siêu âm và từ trong kỹ thuật y sinh","BIAP332965",NULL,NULL,NULL,NULL,NULL
"1275","Cơ sở và ứng dụng IoT","IOTE436064",NULL,NULL,NULL,NULL,NULL
"1276","Robot công nghiệp","INRO331129",NULL,NULL,NULL,NULL,NULL
"1277","Tương tác người máy","HCIN431979",NULL,NULL,NULL,NULL,NULL
"1278","Lập trình ứng dụng trong kỹ thuật","APEN331329",NULL,NULL,NULL,NULL,NULL
"1279","Lịch sử mỹ thuật Thế Giới và Việt Nam","HWVF120156",NULL,NULL,NULL,NULL,NULL
"1280","Nguyên lý thị giác","PRVI120652",NULL,NULL,NULL,NULL,NULL
"1281","Hình họa 1","DRAW150756",NULL,NULL,NULL,NULL,NULL
"1282","Hình họa 2","DRAW130856",NULL,NULL,NULL,NULL,NULL
"1283","Hình họa 3","DRAW130956",NULL,NULL,NULL,NULL,NULL
"1284","Nghệ thuật ký họa","SKET221956",NULL,NULL,NULL,NULL,NULL
"1285","Trang trí cơ bản","BADE333056",NULL,NULL,NULL,NULL,NULL
"1286","Nhập môn ngành Thiết kế đồ họa","IGDE132556",NULL,NULL,NULL,NULL,NULL
"1287","Anh văn chuyên ngành TKĐH","ENGD332756",NULL,NULL,NULL,NULL,NULL
"1288","Bố cục tạo hình","LAUT342856",NULL,NULL,NULL,NULL,NULL
"1289","Công nghệ in cho TKĐH","PRGD232055",NULL,NULL,NULL,NULL,NULL
"1290","Ý tưởng sáng tạo","CRID343356",NULL,NULL,NULL,NULL,NULL
"1291","Nghệ thuật nhiếp ảnh","PHTO333456",NULL,NULL,NULL,NULL,NULL
"1292","Đồ án nhiếp ảnh","PRPH313656",NULL,NULL,NULL,NULL,NULL
"1293","Đồ án Công nghệ in cho TKĐH","PRPT312155",NULL,NULL,NULL,NULL,NULL
"1294","Trang trí chuyên ngành đồ họa","GRDE443756",NULL,NULL,NULL,NULL,NULL
"1295","Ý tưởng kịch bản quảng cáo truyền thông","IMAD443856",NULL,NULL,NULL,NULL,NULL
"1296","Quản lý thiết kế","DEMA422256",NULL,NULL,NULL,NULL,NULL
"1297","Thiết kế 4 (Thiết kế cấu trúc bao bì)","CPDE421957",NULL,NULL,NULL,NULL,NULL
"1298","Thiết kế 5 (Thiết kế bao bì nhãn hiệu)","PADE434156",NULL,NULL,NULL,NULL,NULL
"1299","Thiết kế 6 (Thiết kế minh họa)","ILDE444356",NULL,NULL,NULL,NULL,NULL
"1300","Thiết kế 7 (Thiết kế tạp chí, catalogue)","MADE434256",NULL,NULL,NULL,NULL,NULL
"1301","Thiết kế 8 (Thiết kế Poster)","PODE434456",NULL,NULL,NULL,NULL,NULL
